ID,Course Title,Course Length,Description,Image URL
2012356,Microsoft Sentinel The Complete Introduction Course in Azure,COURSE • 4 hrs 36 mins,This Microsoft Sentinel (formerly known as Azure Sentinel) course with completely FREE Lab is designed to he...,https://img-c.udemycdn.com/course/480x270/5138552_a8de_4.jpg?cp_oauth_jwt=eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJwIjoidXJsIiwicmFuZCI6IjFkOTU3NWQ0OWQxMzIwNzJjNTE2MDkzZDVhNGViNGRmIiwidiI6IjEiLCJvcmlnaW5hbFVybEhhc2giOiI5OGJiNGFlNWQ0OTk5ZDhlYjM4ODc1ZjkzZmExMmEyZjcyYmUxMTViIiwiZXhwIjoxNzA3NTgzMTY5LCJyaWQiOiI3NjUyMjM0IiwiaWF0IjoxNzA2OTc4MzY5LCJjaWQiOiI1MjUifQ.fVnI4fZUyjF7KftNzDRXonp5t3oocYaulOJJt_6mY9o
2012357,Cyber Security SOC and SIEM for Beginners  -2023,COURSE • 26 hrs 13 mins,"A SOC is a centralized unit within an organization that is responsible for monitoring, analyzing, and responding to security-related events and inc...",https://img-b.udemycdn.com/course/480x270/5201530_1cd5_4.jpg?cp_oauth_jwt=eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJwIjoidXJsIiwicmFuZCI6ImQ1YTdmMDhmODI5NTEzZjQ4N2U3YzljMmVhYjQxMDAxIiwidiI6IjEiLCJvcmlnaW5hbFVybEhhc2giOiI4ODdlMjJiNmMzZjQzZWNhNGVlYWNmYTk3YzEyMGNjZmJiOTJmYTFiIiwiZXhwIjoxNzA3NTgzMTc3LCJyaWQiOiI3NjUyMjM0IiwiaWF0IjoxNzA2OTc4Mzc3LCJjaWQiOiI1MjUifQ.boVzt3wwM6cTEgEVsICgIX73zH3oRce48OvukA5CLyM
2012358,Learn Different Types Of Wastes: Lean Six Sigma,COURSE • 46 mins,Course Description:,https://img-c.udemycdn.com/course/480x270/3614034_8d20_3.jpg?cp_oauth_jwt=eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJwIjoidXJsIiwicmFuZCI6IjBlZWJlYzg3N2JmMmYzNDFhZjQzZjk3NDcxYjViZDE4IiwidiI6IjEiLCJvcmlnaW5hbFVybEhhc2giOiJhOTIyMWZiMGJmYzU3NTYzOTU2YWM1NGNhMGZiY2Y2ZjIwZWNlY2QzIiwiZXhwIjoxNzA3NTgzMTg2LCJyaWQiOiI3NjUyMjM0IiwiaWF0IjoxNzA2OTc4Mzg2LCJjaWQiOiI1MjUifQ.purX_bHFq7lMXrF_XOB__beNFrpjTwM5tgZs9DHSszM
2012359,"Graphic Design with Autism, Dyslexia & etc in 2023",COURSE • 3 hrs 56 mins,Are you an individual with autism or dyslexia looking for a chance to develop your skills in graphic design? Our Graphic Design using Inkscape cour...,https://img-c.udemycdn.com/course/480x270/4305747_02da_2.jpg?cp_oauth_jwt=eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJwIjoidXJsIiwicmFuZCI6Ijc4N2IyODA5YjhjMDUzZWE5MGNiOTBhOTE1MmMzNmQwIiwidiI6IjEiLCJvcmlnaW5hbFVybEhhc2giOiJmM2UyMjQzZWE4MDhiZTNiMTczMmUyNzUzMmQzYmFmNzg3MjlmOWQ5IiwiZXhwIjoxNzA3NTgzMTk0LCJyaWQiOiI3NjUyMjM0IiwiaWF0IjoxNzA2OTc4Mzk0LCJjaWQiOiI1MjUifQ.nF8fAezNfQ7WfjkcbrPrKYtM4dKInYynkZS83nIIhSw
2012360,"Mobile App Development for Autism, Dyslexia & etc in 2023",COURSE • 7 hrs 52 mins,Are you an individual with autism or dyslexia looking for an opportunity to unlock your full potential and create a better future ...,https://img-c.udemycdn.com/course/480x270/4316968_d6eb.jpg?cp_oauth_jwt=eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJwIjoidXJsIiwicmFuZCI6ImNjMzYyYTE1YzE0M2EwMTg5ZTA5OGNmNGE0NWFiMDI0IiwidiI6IjEiLCJvcmlnaW5hbFVybEhhc2giOiI0NzE2MDljYWRlZTgyN2FlNjg5NWNhNjFjZTY5ZTY1Njc1ZDY0MTMxIiwiZXhwIjoxNzA3NTgzMjAyLCJyaWQiOiI3NjUyMjM0IiwiaWF0IjoxNzA2OTc4NDAyLCJjaWQiOiI1MjUifQ.Akae9R2Qy06x5eo3SmiHKVrVbnPKyzb8vv95g4dRe0w
2012361,"3D Printing Design for Autism, Dyslexic & more in 2023",COURSE • 5 hrs 16 mins,Are you an individual with autism or dyslexia looking for an exciting opportunity to learn how to create 3D designs? Our 3D Printing Design course ...,https://img-c.udemycdn.com/course/480x270/4316822_458e.jpg?cp_oauth_jwt=eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJwIjoidXJsIiwicmFuZCI6IjhlOGUwNzBhOWMzOTA1YzZiMzcwZTc2NDMwMjZhNGQ0IiwidiI6IjEiLCJvcmlnaW5hbFVybEhhc2giOiJmZTUxZWI3ODM5MTA2ODIwMGUyNDNjY2Q5YmY4MmJkMzVlOTAwMTA5IiwiZXhwIjoxNzA3NTgzMjEwLCJyaWQiOiI3NjUyMjM0IiwiaWF0IjoxNzA2OTc4NDEwLCJjaWQiOiI1MjUifQ.eo3Iqe_lkZ7oPlcFXn0cBdYDZ-tPe42Fp9grdfU6QP8
2012362,Forensic Accounting: Fraud Investigation! (Course 2 of 4),COURSE • 1 hr 27 mins,"Learn how to Prevent, Detect, and Correct Fraud in your organization. Learn like you have never learned before!",https://img-c.udemycdn.com/course/480x270/3254696_9a7f.jpg?cp_oauth_jwt=eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJwIjoidXJsIiwicmFuZCI6IjU3NjA5YTMxY2IzNzZjMGEwOWNjMjZiZTNkMmNlYzNlIiwidiI6IjEiLCJvcmlnaW5hbFVybEhhc2giOiJjMTc4NmNjNjRkNDk4M2Y1YTlkNzA3MDBiNjVlODBiODFhODljYjEzIiwiZXhwIjoxNzA3NTgzMjE4LCJyaWQiOiI3NjUyMjM0IiwiaWF0IjoxNzA2OTc4NDE4LCJjaWQiOiI1MjUifQ.j8Q6hNhfwhWkIb_Wg7IRQ1ferJcyf8jvotKAr_BtzVg
2012363,"ROS2 For Beginners (ROS Foxy, Humble - 2024)",COURSE • 11 hrs 37 mins,"In this course, I will take you, step by step, in a few hours, from a complete beginner to a ROS2 developer who can write scalable robotics...",https://img-c.udemycdn.com/course/480x270/3202874_0ec9_2.jpg?cp_oauth_jwt=eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJwIjoidXJsIiwicmFuZCI6ImM3ODA0ZTBjMjFmMTA0ZDUyYjc0ZGJlZDE0YjljMmJjIiwidiI6IjEiLCJvcmlnaW5hbFVybEhhc2giOiJlZjZjN2E4ODBmNGYwYzU5NzZjOWM0MGM5MjVkMjJiMzY1MWMyYWY5IiwiZXhwIjoxNzA3NTgzMjI3LCJyaWQiOiI3NjUyMjM0IiwiaWF0IjoxNzA2OTc4NDI3LCJjaWQiOiI1MjUifQ.jtBahy1IwyXiasvBc01agUu9PWBRP8zZhKdcLOeUSvM
2012364,Datadog Monitoring - A Full Basic to ADVANCE Datadog guide,COURSE • 11 hrs 19 mins,"""Datadog is an observability service for cloud-scale applications, providing monitoring of servers, databases, tools, and services, through a S...",https://img-c.udemycdn.com/course/480x270/4976832_063a.jpg?cp_oauth_jwt=eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJwIjoidXJsIiwicmFuZCI6ImZkODJlZTc4NzFhNTgxYmE3ZWNmNjM1MTcwZjBiMjc4IiwidiI6IjEiLCJvcmlnaW5hbFVybEhhc2giOiIyYjJhY2VjNDExZjUwNWIzYmIwOTE3YzgyNDdjZmQ2ZDlmYTc2MTZkIiwiZXhwIjoxNzA3NTgzMjM4LCJyaWQiOiI3NjUyMjM0IiwiaWF0IjoxNzA2OTc4NDM4LCJjaWQiOiI1MjUifQ.v_tcZB_U6R93oOKs456Ucwi9R4xrY6VYpsnfV9pFTY4
2012365,Mathematics of Finance,COURSE • 2 hrs 26 mins,"Learn the basics of the mathematics behind finance. In this course you will learn about compound interest, annuities, and amortization of loans. Fo...",https://img-c.udemycdn.com/course/480x270/451772_f29b_2.jpg?cp_oauth_jwt=eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJwIjoidXJsIiwicmFuZCI6IjgzYjVlMTk0NzE2YWJhYjk2NDY4YWFkOTY3Mzc3MzZjIiwidiI6IjEiLCJvcmlnaW5hbFVybEhhc2giOiI4MWFhZDMyOWU4MTI2YTVkNGY3NmMxYTRmMzU3OTQ3MzNmY2RkOTNjIiwiZXhwIjoxNzA3NTgzMjUyLCJyaWQiOiI3NjUyMjM0IiwiaWF0IjoxNzA2OTc4NDUyLCJjaWQiOiI1MjUifQ.1i1szfsKctqlzLamWizXbNQKf7EJH_CMGkJxQmY34E0
2012366,Intro to C Programming for Aspiring Embedded Developers,COURSE • 1 hr 43 mins,The fastest and easiest way to learn C Programming in Linux and Embedded Systems.,https://img-c.udemycdn.com/course/480x270/4882776_650f.jpg?cp_oauth_jwt=eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJwIjoidXJsIiwicmFuZCI6Ijg0MDdmMmJiYjRkNzdlOGEyMDA3ODdjYzJiYzUwODUyIiwidiI6IjEiLCJvcmlnaW5hbFVybEhhc2giOiJjNTQwYTk3YWJmZTYyNTE5ZDY3NzgwZTcyYzY0YTcyODBkNjc1NjVmIiwiZXhwIjoxNzA3NTgzMjYxLCJyaWQiOiI3NjUyMjM0IiwiaWF0IjoxNzA2OTc4NDYxLCJjaWQiOiI1MjUifQ.TxXCSFsuS_TCvATmLwFTem1MH-1EFFsWMbvGcdDNwbE
2012367,Functional Safety for Safety Instrumented Systems,COURSE • 2 hrs 9 mins,Welcome to this online course on Functional Safety for Safety Instrumented Systems. You will understand and learn about the topics which you will n...,https://img-c.udemycdn.com/course/480x270/3692826_f77a.jpg?cp_oauth_jwt=eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJwIjoidXJsIiwicmFuZCI6ImE2NTkyZTIzZTI5YmRiODU1MDU1YWQwZDAzMGQ5ZjgxIiwidiI6IjEiLCJvcmlnaW5hbFVybEhhc2giOiJmNWQwZTJiMWU2MWNiYjllNTk2OWZkOWI0ZTE5MWRlMWFlMzEyYTM5IiwiZXhwIjoxNzA3NTgzMjY5LCJyaWQiOiI3NjUyMjM0IiwiaWF0IjoxNzA2OTc4NDY5LCJjaWQiOiI1MjUifQ.0vIud8Ceg1iXlkJ4oce7yL4iSRfTIWcop1Z0IQhGQbY
2012368,Azure DevOps for Automation Testers Selenium + CICD Concepts,COURSE • 9 hrs 43 mins,This Course provides step to step details about,https://img-c.udemycdn.com/course/480x270/3067702_1f77.jpg?cp_oauth_jwt=eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJwIjoidXJsIiwicmFuZCI6Ijk4MGVhZGYyNmZkMWM2OTQxYjY5Y2E5YWFiMzM4MDMxIiwidiI6IjEiLCJvcmlnaW5hbFVybEhhc2giOiJjYmViZDk0NmYwNjk0ZDY2YTkyMDhlOTVmM2NhNGQ3MDZkZWRhMzBhIiwiZXhwIjoxNzA3NTgzMjc4LCJyaWQiOiI3NjUyMjM0IiwiaWF0IjoxNzA2OTc4NDc4LCJjaWQiOiI1MjUifQ.oTyXvryhAeQACYZXWYcz2S33Hhl0gBieFm-mKeRVlMs
2012369,Design Thinking | Unlock Innovation and User-centricity,COURSE • 3 hrs 30 mins,"This course will give you all the concepts, tools and techniques of design thinking together with the user manual to apply them successfull...",https://img-c.udemycdn.com/course/480x270/4148728_1021_9.jpg?cp_oauth_jwt=eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJwIjoidXJsIiwicmFuZCI6IjU1MzU2ZGE2NGM3NGNlMWIwY2QxZjAxOTY3Y2EzN2MxIiwidiI6IjEiLCJvcmlnaW5hbFVybEhhc2giOiI3ZTE3NGY2OGRmZWJiNmIwMjdlODM4N2Y5NjcxYmYwMzU3NjI5N2E5IiwiZXhwIjoxNzA3NTgzMjg2LCJyaWQiOiI3NjUyMjM0IiwiaWF0IjoxNzA2OTc4NDg2LCJjaWQiOiI1MjUifQ.z69FjUMHCAS2b-Ix7x_VWHEqhlZHCPxRvIVJ-ZxUgTo
2012370,Grant Writing for Beginners,COURSE • 2 hrs 36 mins,This highly focused course will will help you to make good choices in terms of which funders you are targeting. It will cover the common parts of a...,https://img-c.udemycdn.com/course/480x270/4896152_2ee3_5.jpg?cp_oauth_jwt=eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJwIjoidXJsIiwicmFuZCI6IjA0YTljYTZiMzU1YmQ4NGI4ZTMzNTVkYWFkNWJmMDcwIiwidiI6IjEiLCJvcmlnaW5hbFVybEhhc2giOiJhODlhZjdkNTY0NDNmMGUwYzg5OTI3MjljNTQxYmY2ZGI1ZWViZjUwIiwiZXhwIjoxNzA3NTgzMjk0LCJyaWQiOiI3NjUyMjM0IiwiaWF0IjoxNzA2OTc4NDk0LCJjaWQiOiI1MjUifQ.ADvfT9bpi01RxCc-JB7sedVpVecVd8bLAZBYAcbQ67k
2012371,"DevOps with Jenkins Pipeline, Ansible, Kubernetes & Docker",COURSE • 4 hrs 37 mins,"This course gives a good overview of DevOps using Jenkins Pipeline Jobs, using Groovy DSL, It Covers good examples to implement CI/CD end to e...",https://img-c.udemycdn.com/course/480x270/1743110_468c_5.jpg?cp_oauth_jwt=eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJwIjoidXJsIiwicmFuZCI6ImU0OTkwM2NhNzQ0NTJiYjdlYzI2ZmNlYmE1OTAyMTE5IiwidiI6IjEiLCJvcmlnaW5hbFVybEhhc2giOiI1ZmNhYzY2NzYwZjQwMTJhZDgyYzc4MDJjOWVkMzQzZGNjOWNiNjhmIiwiZXhwIjoxNzA3NTgzMzAyLCJyaWQiOiI3NjUyMjM0IiwiaWF0IjoxNzA2OTc4NTAyLCJjaWQiOiI1MjUifQ.NH3mWp4zM19Xa7KoynTFfZirWIMD0jdK-RZ5gz0Am4g
2012372,Communication Skills for Professionals,COURSE • 36 mins,You'll learn a package of the five essential communication skills that will position you as a true professional. I designed this course for educate...,https://img-c.udemycdn.com/course/480x270/2147672_ee55_3.jpg?cp_oauth_jwt=eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJwIjoidXJsIiwicmFuZCI6ImNlNzFhZGVkNjMwNTAzMjZmYTk1ZWU2YWE5ODQwMzBlIiwidiI6IjEiLCJvcmlnaW5hbFVybEhhc2giOiIxOWM1YWEzYTFhZDcxN2RhM2RlODJiZTNkNmEwMDE4MDYyODk1ODkyIiwiZXhwIjoxNzA3NTgzMzEwLCJyaWQiOiI3NjUyMjM0IiwiaWF0IjoxNzA2OTc4NTEwLCJjaWQiOiI1MjUifQ.pKe1viH9G5Hnd1AQBTlReCT5lgvWeWOS89Mcp8sGkgQ
2012373,Excel for Beginners,COURSE • 2 hrs 9 mins,You’ll learn the essentials of Excel in just 2 hours.,https://img-c.udemycdn.com/course/480x270/4734348_2abe_3.jpg?cp_oauth_jwt=eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJwIjoidXJsIiwicmFuZCI6IjE5ZDk2ZmI3NDIwYjNlYmZiZmIwNzI1NWYwMzRlOTVjIiwidiI6IjEiLCJvcmlnaW5hbFVybEhhc2giOiI5ZDZlNWZkZGUxY2RhN2E3NDM0MTdhOTgwZTMwMTNlODE5MTkzOTVkIiwiZXhwIjoxNzA3NTgzMzE5LCJyaWQiOiI3NjUyMjM0IiwiaWF0IjoxNzA2OTc4NTE5LCJjaWQiOiI1MjUifQ.BMS3pWcS2Oj7tFqLYYrlD50mdi8CUC93m8LthTEfDbU
2012374,Microsoft Excel - Excel from Beginner to Advanced 2024,COURSE • 11 hrs 4 mins,Did you know…,https://img-c.udemycdn.com/course/480x270/1105404_aca0_22.jpg?cp_oauth_jwt=eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJwIjoidXJsIiwicmFuZCI6ImRiMDBmNjJlYWVlZGU5OGUwNjFlYjhjYjRlOWJkYzQ1IiwidiI6IjEiLCJvcmlnaW5hbFVybEhhc2giOiI1MGY0NjU0NzJjN2YxNDkzZDQ3MzYwM2YzOTM1M2RiZWNmMDkxMGUyIiwiZXhwIjoxNzA3NTgzMzI3LCJyaWQiOiI3NjUyMjM0IiwiaWF0IjoxNzA2OTc4NTI3LCJjaWQiOiI1MjUifQ.09OJWr7oti50VdBX7a7-aL0z1jnxjKPBRJ7OYCHesik
2012375,Spark 3 on Google Cloud Platform-Beginner to Advanced Level,COURSE • 5 hrs 36 mins,Are you looking to dive into big data processing and analytics with Apache Spark and Google Cloud? This course is designed to help you master PySpa...,https://img-c.udemycdn.com/course/480x270/5307178_9086_2.jpg?cp_oauth_jwt=eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJwIjoidXJsIiwicmFuZCI6IjA5NTNjNjg1MGZhZTQyOGM0MTg3OGQ4OTlkYmYyMzNkIiwidiI6IjEiLCJvcmlnaW5hbFVybEhhc2giOiJjZjA0NjM1OTczOWM2YjhmN2FkZDcyOGMzNzk1ODE4ODBiN2Y1ZWQxIiwiZXhwIjoxNzA3NTgzMzM2LCJyaWQiOiI3NjUyMjM0IiwiaWF0IjoxNzA2OTc4NTM2LCJjaWQiOiI1MjUifQ.7grtjIjhExdm4oASbrsG84UTaCEU3H3yycs3eU9yp3w
2012376,Azure Well-Architected Framework: An Overview,COURSE • 1 hr 4 mins,"Welcome to the course Azure Well-Architected Framework - An Overview. In this course, you will understand the Azure Well-Architect...",https://img-c.udemycdn.com/course/480x270/5271812_fd65.jpg?cp_oauth_jwt=eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJwIjoidXJsIiwicmFuZCI6IjA2NjIzMzZkMjExZTU3NzEyMmU5YzIwZmEzZTdmOTc5IiwidiI6IjEiLCJvcmlnaW5hbFVybEhhc2giOiI2MWZkYmQ1ZTQ0ZjQ4ZWZmZmQwNmEzNjQ0MWVkZjk4NmRjOTc3Y2NhIiwiZXhwIjoxNzA3NTgzMzQ0LCJyaWQiOiI3NjUyMjM0IiwiaWF0IjoxNzA2OTc4NTQ0LCJjaWQiOiI1MjUifQ.AlZebE8sYC7jkkww3ARphTGSIEJ5X8gi8tHNa08Ijto
2012377,Active Directory Pentesting With Kali Linux - Red Team,COURSE • 17 hrs 23 mins,Most enterprise networks today are managed using Windows Active Directory and it is imperative for a security professional to understand the threat...,https://img-c.udemycdn.com/course/480x270/3963612_2b1e_3.jpg?cp_oauth_jwt=eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJwIjoidXJsIiwicmFuZCI6ImVhNTU4ZjNkZDEyMmI5NDc1MDM0OTg5YzQ2NGExOWMzIiwidiI6IjEiLCJvcmlnaW5hbFVybEhhc2giOiJmNjAwMGRiMjg1NTVkOWM2ZDc5OWM0MGNhZDdjODQ1NGI1N2NmNGNhIiwiZXhwIjoxNzA3NTgzMzUzLCJyaWQiOiI3NjUyMjM0IiwiaWF0IjoxNzA2OTc4NTUzLCJjaWQiOiI1MjUifQ.t2rALDThHXDKMnvsaBEbNZEwhPwFVtFWqQGbGv1qzhI
2012378,Salesforce Experience (Community) Cloud Consultant Training,COURSE • 10 hrs 26 mins,The Salesforce Experience Cloud Consultant Course is designed to provide students with the knowledge and skills required to implem...,https://img-c.udemycdn.com/course/480x270/5107602_29b5_9.jpg?cp_oauth_jwt=eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJwIjoidXJsIiwicmFuZCI6IjBiYzY3OGU5ZDJlMTljNzJjNTJiOTA1NzAyY2I3NGQ5IiwidiI6IjEiLCJvcmlnaW5hbFVybEhhc2giOiI2ZWMyYjc0NzNjODg2NTU5ZGFmZTU1NWFjNmYzN2FkMWQyZjM3Yjc3IiwiZXhwIjoxNzA3NTgzMzYxLCJyaWQiOiI3NjUyMjM0IiwiaWF0IjoxNzA2OTc4NTYxLCJjaWQiOiI1MjUifQ.ks9TEpt0Afyr0GAYj9XTgrTVgn1dp5E9L8nJFjHmGUk
2012379,The Complete International Trade Course - Exports Made Easy,COURSE • 2 hrs 15 mins,"With all the essentials of international trade explained in a succinct and effective way, this is one of the most practical international trade cou...",https://img-c.udemycdn.com/course/480x270/4748872_fc98_3.jpg?cp_oauth_jwt=eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJwIjoidXJsIiwicmFuZCI6IjY0ODZiZjViMjM0MmY2ZjA5YWE0MzZhMWVkMTUwZjI1IiwidiI6IjEiLCJvcmlnaW5hbFVybEhhc2giOiI5NTNmYzNhZWM3N2MzMDg2OGE3OTQ2MGI1NmYyNTYyNDdkZjJiM2RmIiwiZXhwIjoxNzA3NTgzMzY5LCJyaWQiOiI3NjUyMjM0IiwiaWF0IjoxNzA2OTc4NTY5LCJjaWQiOiI1MjUifQ.pPyfKpz5OJpBuwfs1wuENuWFD894JNuV1kzkUSNcKM0
2012380,How to Avoid Pitfalls and Traps in  International Trade,COURSE • 1 hr 33 mins,Do you want to learn How to Avoid Pitfalls and Traps when it comes to international trade?,https://img-c.udemycdn.com/course/480x270/2250556_e35e.jpg?cp_oauth_jwt=eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJwIjoidXJsIiwicmFuZCI6IjhmNTdjZmFkOTg5YTIzMjU2YjRhZDliMGFiZjFiNmI0IiwidiI6IjEiLCJvcmlnaW5hbFVybEhhc2giOiJlNWFjZWVlZTIzMDk1ZjlkMjYwY2QxNmFmZmM5ZjZhZTg2MDdjMjM0IiwiZXhwIjoxNzA3NTgzMzc3LCJyaWQiOiI3NjUyMjM0IiwiaWF0IjoxNzA2OTc4NTc3LCJjaWQiOiI1MjUifQ.D8oVipeFs3jH8a6BWWnDYtAApK_Q4bS7b3OBVxItkvY
2012381,Salesforce Pardot Intro Training: Build Skills in 2024!,COURSE • 1 hr 45 mins,Are you ready to be empowered and excited about learning this new tool that not only is going to make your job easier but also will increase your v...,https://img-c.udemycdn.com/course/480x270/5227134_fc53.jpg?cp_oauth_jwt=eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJwIjoidXJsIiwicmFuZCI6IjQ3NjgxODE0N2Y4YTVlMGE5YmY2OTRhOGI2YWMwY2FiIiwidiI6IjEiLCJvcmlnaW5hbFVybEhhc2giOiIzOGE1MTNhOTc5NTYwZjU3NmJjYzk5ZDNiYmYwNjRkMzk3Njc3MzExIiwiZXhwIjoxNzA3NTgzMzg2LCJyaWQiOiI3NjUyMjM0IiwiaWF0IjoxNzA2OTc4NTg2LCJjaWQiOiI1MjUifQ.DmU0ClJ9SxmFP3hqphDHpajFCHdp9auEz7-pTDEU34c
2012382,WebRTC - Create Zoom Clone Video Group Call Application,COURSE • 9 hrs 25 mins,"Learn WebRTC Mesh architecture by creating project with React, WebRTC and SocketIO.  We will go through all of the steps to create applic...",https://img-c.udemycdn.com/course/480x270/4238056_e1db.jpg?cp_oauth_jwt=eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJwIjoidXJsIiwicmFuZCI6IjA3MGUyODNlZTRlNzNkYzFhMWExNGZhNmQ2ODYwNWU3IiwidiI6IjEiLCJvcmlnaW5hbFVybEhhc2giOiI5OTJkYWZlMjI0MzA5NmY2YTBjMTNhNTY0MTJlMWZhYTllZjk2ZWUyIiwiZXhwIjoxNzA3NTgzMzk0LCJyaWQiOiI3NjUyMjM0IiwiaWF0IjoxNzA2OTc4NTk0LCJjaWQiOiI1MjUifQ.py-S1erTGHFww5Uv8XrZSnrUuwdVUebz6oQhtnMOpjg
2012383,AutoCAD Civil 3D 2020 Training,COURSE • 9 hrs 59 mins,Welcome to Autocad Civil 3D online training course.,https://img-c.udemycdn.com/course/480x270/3565327_63a3_5.jpg?cp_oauth_jwt=eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJwIjoidXJsIiwicmFuZCI6IjIyMDk2MTZjMDhkZTg2YmFmNGE2YTZiMDAzYzg5MWVlIiwidiI6IjEiLCJvcmlnaW5hbFVybEhhc2giOiI2ZWQ2ZTBiZTJmNWFlYTMwMjk5NTY4MjUwMDAzNWE0MDI1NGM2MzE2IiwiZXhwIjoxNzA3NTgzNDAyLCJyaWQiOiI3NjUyMjM0IiwiaWF0IjoxNzA2OTc4NjAyLCJjaWQiOiI1MjUifQ.GSKhq-7lkIHfwHrjgvub_t6CZur4MsQxeASIthaIST4
2012384,PCPP1™ – Certified Professional in Python Programming 1,COURSE,"The ""PCPP1™ – Certified Professional in Python Programming 1"" course is an advanced level Python programming preparation tool specifically designed...",https://img-c.udemycdn.com/course/480x270/4881942_580d_4.jpg?cp_oauth_jwt=eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJwIjoidXJsIiwicmFuZCI6IjNjNDE1NTEyMTYxYTYwZTJjMDk2OTQ2MWQxYTc3MWExIiwidiI6IjEiLCJvcmlnaW5hbFVybEhhc2giOiJiMmE3ODI4YTFiMTQ2MDkxMDY2NjYyYTU2MTM1N2ViMTUzMjI0NTU0IiwiZXhwIjoxNzA3NTgzNDExLCJyaWQiOiI3NjUyMjM0IiwiaWF0IjoxNzA2OTc4NjExLCJjaWQiOiI1MjUifQ.MYuHN4C6FLZ6_Kynxmx_GaManly__nTDRfWyX9UD7KQ
2012385,AutoCAD Civil 3D Complete Course Roads & Highways Design,COURSE • 10 hrs 7 mins,"Complete Training AutoCAD Civil 3D for Beginners and Intermediate Users - A Complete Guide to AutoCAD Civil 3D and Detailed Road, highways,...",https://img-c.udemycdn.com/course/480x270/5156454_7de6.jpg?cp_oauth_jwt=eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJwIjoidXJsIiwicmFuZCI6ImE2NzllOTA2OGI1ZDdhN2FjNWNmNTdhMDNjOWIxMzg2IiwidiI6IjEiLCJvcmlnaW5hbFVybEhhc2giOiIzZWM1MTczOWM0ODZhNDM5ODdlMGMwZDBmMTVhOGRlZTc0Zjc4NGU5IiwiZXhwIjoxNzA3NTgzNDIyLCJyaWQiOiI3NjUyMjM0IiwiaWF0IjoxNzA2OTc4NjIyLCJjaWQiOiI1MjUifQ.uaj-abp6dlcKREYXYBZA1Micmsn3CWc-SHnXPdkc_gI
2012386,Road design With AutoCAD Civil 3D + Open Chanel Design,COURSE • 6 hrs 46 mins,"Complete Training Autodesk Civil 3D for Beginners and Intermediate User - A Complete Guide to Autodesk Civil 3D and Detailed Road, highways...",https://img-c.udemycdn.com/course/480x270/4690558_0845_9.jpg?cp_oauth_jwt=eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJwIjoidXJsIiwicmFuZCI6IjVlY2NjM2QwMGUxNzVjNzllYWQyM2Y1MjFmYjJjZWJkIiwidiI6IjEiLCJvcmlnaW5hbFVybEhhc2giOiIyMGU0OWZjZWFhZDRjZWZmMDFmZTQ5ZGU0ZmUxODNkZWMwMTI1NzBjIiwiZXhwIjoxNzA3NTgzNDM4LCJyaWQiOiI3NjUyMjM0IiwiaWF0IjoxNzA2OTc4NjM4LCJjaWQiOiI1MjUifQ.hRrEuRYwTK3e5YlFYpGklYlUr9dBRZeD9VhK96OaoDc
